"run_id","trt","poiss_ds","fold_chg","eff_siz","trt_middleqi","trt_upperqi","nc_middleqi","nc_upperqi"
1,"cmp6351",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp7169",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp7297",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp7168",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp7202",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp7466",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp7362",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp8163",0.24,0.76,0.78,4.51,6.94,3.73,5.98
1,"cmp8270",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp8258",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp8067",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp8315",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp8542",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp8663",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp8974",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp8984",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp9060",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp9412",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp10106",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp10670",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp10662",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp10945",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp10910",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp11027",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp10958",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp11430",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp11480",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp11476",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp11730",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp11956",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp11868",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp12119",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp1017",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp1005",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp1185",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp12560",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp12670",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp12832",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp12823",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp13193",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp13596",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp13635",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp13492",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp13442",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp14033",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp13793",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp13815",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp13862",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp14111",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp14495",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp14470",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp14510",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp14453",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp14965",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp15266",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp15120",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp15605",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp1507",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp1360",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp15719",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp16316",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp16912",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp16855",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp17044",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp17091",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp17280",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp17032",0.24,0.76,0.8,4.53,6.97,3.73,5.98
1,"cmp17435",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp18248",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp18536",0.24,0.76,0.78,4.51,6.94,3.73,5.98
1,"cmp18843",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp18720",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp18918",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp19170",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp18942",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp19560",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp19638",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp20098",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp20863",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp21084",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp21429",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp21381",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp21748",0.24,0.76,0.78,4.51,6.94,3.73,5.98
1,"cmp21767",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp21774",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp2018",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp2025",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp2190",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp2140",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp22132",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp22333",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp22435",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp22515",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp22535",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp22689",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp22781",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp23343",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp23935",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp24247",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp24196",0.24,0.76,0.8,4.53,6.97,3.73,5.98
1,"cmp24744",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp24947",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp25149",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp2288",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp2451",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp25577",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp25796",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp25702",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp25817",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp26018",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp26343",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp26480",0.24,0.76,0.78,4.52,6.94,3.73,5.98
1,"cmp26805",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp26571",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp26806",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp26855",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp27135",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp27150",0.24,0.76,0.78,4.51,6.94,3.73,5.98
1,"cmp27034",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp27240",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp27668",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp27826",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp27825",0.24,0.76,0.8,4.53,6.97,3.73,5.98
1,"cmp27865",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp28143",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp27989",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp28113",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp28011",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp2655",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp2773",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp2573",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp28501",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp28546",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp28544",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp28800",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp28845",0.24,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp28945",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp29343",0.24,0.76,0.78,4.51,6.94,3.73,5.98
1,"cmp29364",0.24,0.76,0.8,4.53,6.97,3.73,5.98
1,"cmp29167",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp29670",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp29540",0.24,0.76,0.81,4.54,6.97,3.73,5.98
1,"cmp29484",0.24,0.76,0.79,4.52,6.95,3.73,5.98
1,"cmp29788",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp30316",0.24,0.76,0.79,4.52,6.94,3.73,5.98
1,"cmp30635",0.24,0.75,0.78,4.51,6.94,3.73,5.98
1,"cmp31364",0.24,0.76,0.8,4.53,6.96,3.73,5.98
1,"cmp19",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp287",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp2",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp11",0.23,0.75,0.75,4.48,6.89,3.73,5.98
1,"cmp3216",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp3738",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp3825",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp4068",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp3943",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp4054",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp4405",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp4434",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp4950",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp4809",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp5165",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp6057",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp6020",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp484",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp6200",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp6276",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp6299",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp6245",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp6570",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp6610",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp7002",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp7448",0.23,0.75,0.75,4.48,6.91,3.73,5.98
1,"cmp7469",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp7670",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp7689",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp7702",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp7716",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp7683",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp7750",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp8198",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp8070",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp8516",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp8895",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp9054",0.23,0.75,0.75,4.48,6.89,3.73,5.98
1,"cmp9024",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp9010",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp698",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp9428",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp9972",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp10575",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp11141",0.23,0.75,0.75,4.48,6.91,3.73,5.98
1,"cmp11111",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp10985",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp11180",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp11095",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp11016",0.23,0.75,0.75,4.48,6.89,3.73,5.98
1,"cmp11508",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp11847",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp12155",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp12192",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp12672",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp12902",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp12879",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp13108",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp12995",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp13196",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp13693",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp13727",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp13491",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp13591",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp13877",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp13767",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp13803",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp13818",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp14217",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp14160",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp14152",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp14140",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp14403",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp14700",0.23,0.75,0.75,4.48,6.89,3.73,5.98
1,"cmp14991",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp14757",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp14891",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp15070",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp15289",0.23,0.75,0.75,4.48,6.89,3.73,5.98
1,"cmp15076",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp15519",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp15578",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp15389",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp15675",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp15494",0.23,0.75,0.75,4.48,6.89,3.73,5.98
1,"cmp15467",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp15683",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp16292",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp16043",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp16352",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp16579",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp16552",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp16577",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp16698",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp16943",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp17176",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp16980",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp16976",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp18132",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp17977",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp18093",0.23,0.75,0.75,4.48,6.91,3.73,5.98
1,"cmp18372",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp18479",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp18471",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp18597",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp18935",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp19108",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp19061",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp19622",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp19811",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp19968",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp20651",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp20629",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp20794",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp20490",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp21087",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp21095",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp20857",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp20907",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp20815",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp21406",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp21620",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp21685",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp21623",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp21757",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp21742",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp21500",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp21875",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp21916",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp1948",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp2172",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp2005",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp2100",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp22651",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp22581",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp22567",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp22678",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp22696",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp22814",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp22993",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp22832",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp23183",0.23,0.75,0.75,4.48,6.91,3.73,5.98
1,"cmp23103",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp23327",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp23603",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp23367",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp23427",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp23559",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp23658",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp24232",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp24071",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp24435",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp24398",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp24551",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp24843",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp24898",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp24662",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp24929",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp25097",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp2474",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp2286",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp25300",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp26023",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp26084",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp26535",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp26304",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp26547",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp26581",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp26859",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp26713",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp27178",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp27098",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp27208",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp27515",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp27312",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp27296",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp27660",0.23,0.75,0.76,4.49,6.92,3.73,5.98
1,"cmp27584",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp27903",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp28312",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp28283",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp28411",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp2774",0.23,0.75,0.75,4.48,6.91,3.73,5.98
1,"cmp2711",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp2635",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp2763",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp2597",0.23,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp28556",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp28839",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp28812",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp29139",0.23,0.75,0.77,4.5,6.93,3.73,5.98
1,"cmp29621",0.23,0.75,0.75,4.48,6.89,3.73,5.98
1,"cmp29769",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp30264",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp30650",0.23,0.75,0.78,4.51,6.93,3.73,5.98
1,"cmp30548",0.23,0.75,0.77,4.5,6.92,3.73,5.98
1,"cmp30852",0.23,0.75,0.75,4.48,6.9,3.73,5.98
1,"cmp31328",0.23,0.75,0.76,4.49,6.91,3.73,5.98
1,"cmp31520",0.23,0.75,0.76,4.48,6.91,3.73,5.98
1,"cmp247",0.22,0.74,0.71,4.44,6.85,3.73,5.98
1,"cmp276",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp3306",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp3571",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp3833",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp3723",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp3856",0.22,0.74,0.71,4.44,6.85,3.73,5.98
1,"cmp3941",0.22,0.75,0.73,4.46,6.87,3.73,5.98
1,"cmp4151",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp4234",0.22,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp4286",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp5242",0.22,0.74,0.71,4.44,6.86,3.73,5.98
1,"cmp5248",0.22,0.74,0.72,4.45,6.86,3.73,5.98
1,"cmp5372",0.22,0.74,0.71,4.44,6.86,3.73,5.98
1,"cmp5761",0.22,0.74,0.72,4.45,6.86,3.73,5.98
1,"cmp5796",0.22,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp6048",0.22,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp325",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp6205",0.22,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp6264",0.22,0.74,0.72,4.45,6.87,3.73,5.98
1,"cmp6278",0.22,0.75,0.73,4.46,6.87,3.73,5.98
1,"cmp6349",0.22,0.75,0.73,4.46,6.88,3.73,5.98
1,"cmp6448",0.22,0.75,0.74,4.47,6.88,3.73,5.98
1,"cmp6604",0.22,0.74,0.72,4.45,6.86,3.73,5.98
1,"cmp6677",0.22,0.74,0.72,4.45,6.86,3.73,5.98
1,"cmp6808",0.22,0.75,0.72,4.45,6.87,3.73,5.98
1,"cmp7000",0.22,0.75,0.72,4.45,6.87,3.73,5.98
1,"cmp7146",0.22,0.75,0.74,4.47,6.89,3.73,5.98
1,"cmp7484",0.22,0.74,0.71,4.44,6.85,3.73,5.98
1,"cmp7473",0.22,0.75,0.74,4.47,6.88,3.73,5.98
1,"cmp7621",0.22,0.75,0.72,4.45,6.87,3.73,5.98
