"run_id","trt","poiss_ds","fold_chg","eff_siz","trt_middleqi","trt_upperqi","nc_middleqi","nc_upperqi"
"SC3","cmp2543",0.04,0.7,0.16,6.09,8.84,5.93,8.65
"SC3","cmp8150",0.04,0.71,0.17,6.1,8.85,5.93,8.65
"SC3","cmp2393",0.04,0.71,0.17,6.1,8.85,5.93,8.65
"SC3","cmp8477",0.04,0.71,0.17,6.1,8.85,5.93,8.65
"SC3","cmp5101",0.04,0.7,0.15,6.08,8.83,5.93,8.65
"SC3","cmp5688",0.04,0.71,0.17,6.1,8.85,5.93,8.65
"SC3","cmp9729",0.04,0.7,0.16,6.09,8.84,5.93,8.65
"SC5","cmp4322",0.04,0.57,0.09,2.41,4.31,2.31,4.19
"SC5","cmp5733",0.04,0.58,0.12,2.43,4.34,2.31,4.19
"SC5","cmp8480",0.04,0.58,0.11,2.43,4.33,2.31,4.19
"SC6","cmp6122",0.04,0.76,0.21,10.11,13.55,9.9,13.31
"SC6","cmp9219",0.04,0.76,0.18,10.08,13.51,9.9,13.31
"SC7","cmp689",0.04,0.71,0.18,6.61,9.45,6.43,9.25
"SC7","cmp5056",0.04,0.71,0.17,6.6,9.44,6.43,9.25
"SC9","cmp2721",0.04,0.82,0.26,20.65,25.42,20.39,25.13
"SC9","cmp6922",0.04,0.82,0.29,20.68,25.46,20.39,25.13
"SC9","cmp6961",0.04,0.82,0.24,20.63,25.4,20.39,25.13
"SC1","cmp1962",0.03,0.63,0.1,3.63,5.86,3.53,5.73
"SC1","cmp9005",0.03,0.63,0.1,3.63,5.86,3.53,5.73
"SC10","cmp6319",0.03,0.79,0.15,14.87,18.96,14.72,18.8
"SC17","cmp5793",0.03,0.77,0.17,11.21,14.81,11.05,14.62
"SC17","cmp5952",0.03,0.77,0.15,11.2,14.8,11.05,14.62
"SC17","cmp7100",0.03,0.77,0.18,11.22,14.83,11.05,14.62
"SC18","cmp2326",0.03,0.66,0.1,4.55,6.99,4.45,6.86
"SC20","cmp6731",0.03,0.86,0.24,39.85,46.37,39.61,46.12
"SC20","cmp8418",0.03,0.86,0.27,39.88,46.4,39.61,46.12
"SC3","cmp3020",0.03,0.7,0.11,6.04,8.78,5.93,8.65
"SC3","cmp2905",0.03,0.7,0.11,6.03,8.78,5.93,8.65
"SC3","cmp4155",0.03,0.7,0.11,6.04,8.78,5.93,8.65
"SC3","cmp5448",0.03,0.7,0.1,6.03,8.77,5.93,8.65
"SC4","cmp3323",0.03,0.71,0.11,7,9.91,6.89,9.78
"SC4","cmp9804",0.03,0.71,0.11,7,9.91,6.89,9.78
"SC5","cmp1784",0.03,0.57,0.07,2.38,4.28,2.31,4.19
"SC5","cmp5231",0.03,0.57,0.07,2.38,4.28,2.31,4.19
"SC5","cmp9083",0.03,0.57,0.08,2.39,4.29,2.31,4.19
"SC6","cmp1217",0.03,0.75,0.13,10.03,13.46,9.9,13.31
"SC6","cmp2920",0.03,0.75,0.13,10.03,13.46,9.9,13.31
"SC7","cmp8337",0.03,0.71,0.11,6.54,9.37,6.43,9.25
"SC7","cmp3944",0.03,0.71,0.11,6.54,9.38,6.43,9.25
"SC7","cmp6034",0.03,0.71,0.11,6.54,9.37,6.43,9.25
"SC9","cmp6810",0.03,0.82,0.23,20.62,25.39,20.39,25.13
"SC1","cmp3546",0.02,0.63,0.05,3.58,5.8,3.53,5.73
"SC1","cmp7967",0.02,0.63,0.05,3.58,5.8,3.53,5.73
"SC10","cmp4021",0.02,0.79,0.11,14.83,18.92,14.72,18.8
"SC10","cmp1574",0.02,0.79,0.11,14.83,18.92,14.72,18.8
"SC10","cmp7617",0.02,0.79,0.1,14.82,18.91,14.72,18.8
"SC12","cmp2934",0.02,0.89,0.29,70.35,78.94,70.06,78.63
"SC12","cmp7821",0.02,0.89,0.26,70.33,78.91,70.06,78.63
"SC15","cmp1597",0.02,0.67,0.07,5.11,7.67,5.04,7.58
"SC15","cmp8811",0.02,0.67,0.06,5.11,7.66,5.04,7.58
"SC15","cmp7144",0.02,0.67,0.07,5.11,7.67,5.04,7.58
"SC16","cmp1972",0.02,0.78,0.12,14.05,18.04,13.93,17.9
"SC16","cmp3632",0.02,0.78,0.11,14.04,18.03,13.93,17.9
"SC17","cmp7546",0.02,0.76,0.11,11.15,14.75,11.05,14.62
"SC17","cmp8783",0.02,0.76,0.08,11.13,14.72,11.05,14.62
"SC18","cmp9218",0.02,0.66,0.08,4.53,6.96,4.45,6.86
"SC19","cmp2614",0.02,0.54,0.04,1.99,3.77,1.95,3.72
"SC19","cmp8425",0.02,0.54,0.04,1.99,3.77,1.95,3.72
"SC2","cmp5398",0.02,0.69,0.07,5.87,8.58,5.8,8.49
"SC2","cmp2644",0.02,0.69,0.09,5.89,8.6,5.8,8.49
"SC2","cmp1141",0.02,0.69,0.09,5.88,8.6,5.8,8.49
"SC20","cmp5739",0.02,0.86,0.15,39.77,46.28,39.61,46.12
"SC20","cmp2348",0.02,0.86,0.16,39.77,46.29,39.61,46.12
"SC20","cmp9624",0.02,0.86,0.14,39.76,46.27,39.61,46.12
"SC3","cmp5051",0.02,0.69,0.07,5.99,8.73,5.93,8.65
"SC3","cmp5390",0.02,0.7,0.1,6.02,8.76,5.93,8.65
"SC3","cmp8438",0.02,0.69,0.08,6,8.74,5.93,8.65
"SC4","cmp6044",0.02,0.71,0.09,6.97,9.89,6.89,9.78
"SC4","cmp9399",0.02,0.71,0.07,6.96,9.87,6.89,9.78
"SC5","cmp5495",0.02,0.57,0.07,2.38,4.27,2.31,4.19
"SC6","cmp6586",0.02,0.75,0.09,10,13.42,9.9,13.31
"SC7","cmp3507",0.02,0.71,0.1,6.53,9.36,6.43,9.25
"SC7","cmp7727",0.02,0.7,0.07,6.5,9.33,6.43,9.25
"SC7","cmp8131",0.02,0.7,0.07,6.5,9.32,6.43,9.25
"SC7","cmp5148",0.02,0.7,0.09,6.52,9.35,6.43,9.25
"SC7","cmp2440",0.02,0.7,0.08,6.51,9.34,6.43,9.25
"SC7","cmp9026",0.02,0.7,0.08,6.51,9.34,6.43,9.25
"SC7","cmp392",0.02,0.71,0.1,6.53,9.36,6.43,9.25
"SC9","cmp8861",0.02,0.82,0.1,20.49,25.25,20.39,25.13
"SC9","cmp5154",0.02,0.82,0.11,20.5,25.26,20.39,25.13
"SC1","cmp1589",0.01,0.62,0.03,3.56,5.77,3.53,5.73
"SC1","cmp2444",0.01,0.62,0.03,3.56,5.77,3.53,5.73
"SC1","cmp5645",0.01,0.62,0.04,3.57,5.78,3.53,5.73
"SC1","cmp6762",0.01,0.62,0.04,3.57,5.78,3.53,5.73
"SC1","cmp8720",0.01,0.62,0.03,3.56,5.77,3.53,5.73
"SC1","cmp8857",0.01,0.62,0.04,3.57,5.78,3.53,5.73
"SC1","cmp9307",0.01,0.62,0.04,3.57,5.78,3.53,5.73
"SC10","cmp1108",0.01,0.79,0.06,14.78,18.86,14.72,18.8
"SC10","cmp6669",0.01,0.79,0.07,14.79,18.88,14.72,18.8
"SC15","cmp1519",0.01,0.67,0.05,5.1,7.65,5.04,7.58
"SC16","cmp1091",0.01,0.78,0.05,13.97,17.96,13.93,17.9
"SC16","cmp8236",0.01,0.78,0.07,13.99,17.98,13.93,17.9
"SC16","cmp8299",0.01,0.78,0.06,13.99,17.97,13.93,17.9
"SC17","cmp7251",0.01,0.76,0.05,11.09,14.68,11.05,14.62
"SC17","cmp8916",0.01,0.76,0.06,11.11,14.69,11.05,14.62
"SC18","cmp3180",0.01,0.65,0.04,4.49,6.91,4.45,6.86
"SC18","cmp4454",0.01,0.65,0.03,4.48,6.89,4.45,6.86
"SC19","cmp4523",0.01,0.53,0.02,1.97,3.75,1.95,3.72
"SC2","cmp2302",0.01,0.69,0.03,5.82,8.52,5.8,8.49
"SC2","cmp2139",0.01,0.69,0.03,5.82,8.52,5.8,8.49
"SC2","cmp8937",0.01,0.68,0.02,5.82,8.52,5.8,8.49
"SC20","cmp3596",0.01,0.86,0.12,39.74,46.25,39.61,46.12
"SC20","cmp5657",0.01,0.86,0.12,39.73,46.24,39.61,46.12
"SC3","cmp5549",0.01,0.69,0.02,5.95,8.67,5.93,8.65
"SC3","cmp7122",0.01,0.69,0.05,5.98,8.71,5.93,8.65
"SC3","cmp2235",0.01,0.69,0.06,5.98,8.72,5.93,8.65
"SC3","cmp9008",0.01,0.69,0.04,5.97,8.7,5.93,8.65
"SC3","cmp8607",0.01,0.69,0.04,5.97,8.7,5.93,8.65
"SC3","cmp6759",0.01,0.69,0.03,5.96,8.68,5.93,8.65
"SC4","cmp1942",0.01,0.71,0.05,6.93,9.84,6.89,9.78
"SC4","cmp5551",0.01,0.71,0.04,6.93,9.84,6.89,9.78
"SC4","cmp5037",0.01,0.71,0.02,6.91,9.81,6.89,9.78
"SC4","cmp3690",0.01,0.71,0.04,6.92,9.83,6.89,9.78
"SC5","cmp3654",0.01,0.56,0.03,2.35,4.23,2.31,4.19
"SC7","cmp8471",0.01,0.7,0.04,6.47,9.29,6.43,9.25
"SC9","cmp5941",0.01,0.81,0.09,20.48,25.24,20.39,25.13
"SC10","cmp804",0,0.78,-0.01,14.71,18.78,14.72,18.8
"SC10","cmp1267",0,0.78,0.02,14.74,18.82,14.72,18.8
"SC12","cmp509",0,0.89,-0.05,70.01,78.58,70.06,78.63
"SC12","cmp5581",0,0.89,0.01,70.07,78.65,70.06,78.63
"SC12","cmp5999",0,0.89,-0.03,70.03,78.6,70.06,78.63
"SC12","cmp603",0,0.89,-0.04,70.02,78.59,70.06,78.63
"SC16","cmp3056",0,0.78,0,13.92,17.9,13.93,17.9
"SC16","cmp2980",0,0.78,-0.02,13.91,17.88,13.93,17.9
"SC16","cmp710",0,0.78,-0.03,13.9,17.87,13.93,17.9
"SC17","cmp9495",0,0.76,0.01,11.06,14.64,11.05,14.62
"SC17","cmp4087",0,0.76,0.01,11.05,14.63,11.05,14.62
"SC17","cmp3905",0,0.76,0,11.05,14.63,11.05,14.62
"SC18","cmp5033",0,0.65,0,4.45,6.86,4.45,6.86
"SC20","cmp2116",0,0.86,0.02,39.63,46.14,39.61,46.12
"SC20","cmp4307",0,0.86,0.04,39.65,46.16,39.61,46.12
"SC3","cmp2505",0,0.68,-0.01,5.92,8.63,5.93,8.65
"SC3","cmp3197",0,0.69,0.02,5.94,8.67,5.93,8.65
"SC3","cmp9814",0,0.69,0.01,5.93,8.66,5.93,8.65
"SC4","cmp1864",0,0.7,-0.01,6.88,9.77,6.89,9.78
"SC4","cmp4196",0,0.7,0.01,6.89,9.79,6.89,9.78
"SC4","cmp9468",0,0.7,-0.02,6.87,9.76,6.89,9.78
"SC5","cmp2691",0,0.56,0.01,2.33,4.2,2.31,4.19
"SC5","cmp5799",0,0.55,0,2.31,4.19,2.31,4.19
"SC5","cmp6053",0,0.55,0,2.31,4.19,2.31,4.19
"SC5","cmp8876",0,0.55,0,2.31,4.18,2.31,4.19
"SC5","cmp1165",0,0.55,-0.01,2.3,4.18,2.31,4.19
"SC5","cmp3981",0,0.55,0,2.31,4.18,2.31,4.19
"SC6","cmp2868",0,0.75,0.02,9.92,13.33,9.9,13.31
"SC7","cmp164",0,0.7,0.02,6.45,9.27,6.43,9.25
"SC7","cmp192",0,0.69,-0.02,6.42,9.23,6.43,9.25
"SC7","cmp920",0,0.7,0.01,6.44,9.26,6.43,9.25
"SC9","cmp4337",0,0.81,0.03,20.42,25.16,20.39,25.13
"SC1","cmp4502",-0.01,0.61,-0.03,3.5,5.69,3.53,5.73
"SC1","cmp7439",-0.01,0.61,-0.03,3.51,5.7,3.53,5.73
"SC10","cmp1190",-0.01,0.78,-0.05,14.67,18.74,14.72,18.8
"SC10","cmp7713",-0.01,0.78,-0.03,14.69,18.76,14.72,18.8
"SC12","cmp3963",-0.01,0.89,-0.11,69.96,78.52,70.06,78.63
"SC15","cmp1895",-0.01,0.66,-0.03,5.01,7.55,5.04,7.58
"SC16","cmp7559",-0.01,0.77,-0.06,13.86,17.83,13.93,17.9
"SC17","cmp1743",-0.01,0.75,-0.07,10.98,14.55,11.05,14.62
"SC17","cmp1994",-0.01,0.75,-0.07,10.98,14.55,11.05,14.62
"SC17","cmp857",-0.01,0.75,-0.06,10.99,14.56,11.05,14.62
"SC19","cmp1241",-0.01,0.52,-0.04,1.92,3.67,1.95,3.72
"SC19","cmp8360",-0.01,0.52,-0.01,1.94,3.7,1.95,3.72
"SC2","cmp5629",-0.01,0.68,-0.03,5.76,8.45,5.8,8.49
"SC2","cmp7366",-0.01,0.68,-0.05,5.74,8.43,5.8,8.49
"SC20","cmp4038",-0.01,0.86,-0.11,39.5,46,39.61,46.12
"SC3","cmp2982",-0.01,0.68,-0.05,5.87,8.59,5.93,8.65
"SC3","cmp3533",-0.01,0.68,-0.02,5.9,8.62,5.93,8.65
"SC4","cmp1475",-0.01,0.7,-0.02,6.86,9.76,6.89,9.78
"SC4","cmp9095",-0.01,0.7,-0.02,6.86,9.76,6.89,9.78
"SC4","cmp5806",-0.01,0.7,-0.05,6.83,9.72,6.89,9.78
"SC5","cmp2958",-0.01,0.55,-0.03,2.29,4.15,2.31,4.19
"SC5","cmp6776",-0.01,0.55,-0.03,2.28,4.15,2.31,4.19
"SC5","cmp4652",-0.01,0.55,-0.03,2.29,4.16,2.31,4.19
"SC6","cmp6778",-0.01,0.74,-0.06,9.84,13.24,9.9,13.31
"SC7","cmp2443",-0.01,0.69,-0.04,6.39,9.2,6.43,9.25
"SC7","cmp3784",-0.01,0.69,-0.05,6.38,9.19,6.43,9.25
"SC1","cmp3832",-0.02,0.61,-0.05,3.48,5.67,3.53,5.73
"SC1","cmp5159",-0.02,0.61,-0.05,3.48,5.67,3.53,5.73
"SC1","cmp7494",-0.02,0.61,-0.06,3.47,5.66,3.53,5.73
"SC10","cmp2697",-0.02,0.78,-0.12,14.6,18.66,14.72,18.8
"SC10","cmp469",-0.02,0.78,-0.13,14.58,18.64,14.72,18.8
"SC10","cmp675",-0.02,0.78,-0.11,14.61,18.67,14.72,18.8
"SC12","cmp380",-0.02,0.89,-0.25,69.81,78.37,70.06,78.63
"SC16","cmp767",-0.02,0.77,-0.1,13.83,17.79,13.93,17.9
"SC17","cmp1184",-0.02,0.75,-0.08,10.97,14.54,11.05,14.62
"SC17","cmp5939",-0.02,0.75,-0.13,10.92,14.48,11.05,14.62
"SC17","cmp6856",-0.02,0.75,-0.11,10.94,14.5,11.05,14.62
"SC18","cmp5010",-0.02,0.64,-0.07,4.38,6.78,4.45,6.86
"SC18","cmp5063",-0.02,0.64,-0.06,4.39,6.79,4.45,6.86
"SC19","cmp2560",-0.02,0.51,-0.06,1.9,3.65,1.95,3.72
"SC19","cmp4359",-0.02,0.51,-0.04,1.91,3.67,1.95,3.72
"SC2","cmp8988",-0.02,0.68,-0.06,5.73,8.41,5.8,8.49
"SC2","cmp8580",-0.02,0.67,-0.07,5.73,8.41,5.8,8.49
"SC2","cmp2884",-0.02,0.67,-0.08,5.71,8.39,5.8,8.49
"SC2","cmp8771",-0.02,0.67,-0.09,5.7,8.38,5.8,8.49
"SC2","cmp4166",-0.02,0.68,-0.06,5.73,8.41,5.8,8.49
"SC20","cmp905",-0.02,0.86,-0.14,39.47,45.97,39.61,46.12
"SC20","cmp9289",-0.02,0.86,-0.18,39.43,45.93,39.61,46.12
"SC20","cmp2482",-0.02,0.86,-0.15,39.46,45.95,39.61,46.12
"SC20","cmp7873",-0.02,0.86,-0.18,39.43,45.92,39.61,46.12
"SC20","cmp9269",-0.02,0.86,-0.17,39.45,45.94,39.61,46.12
"SC20","cmp409",-0.02,0.85,-0.21,39.41,45.9,39.61,46.12
"SC3","cmp1676",-0.02,0.68,-0.07,5.86,8.57,5.93,8.65
"SC3","cmp9738",-0.02,0.68,-0.06,5.86,8.57,5.93,8.65
"SC3","cmp7115",-0.02,0.68,-0.07,5.85,8.56,5.93,8.65
"SC3","cmp2953",-0.02,0.68,-0.07,5.86,8.56,5.93,8.65
"SC3","cmp7650",-0.02,0.68,-0.07,5.86,8.56,5.93,8.65
"SC4","cmp5009",-0.02,0.7,-0.08,6.8,9.69,6.89,9.78
"SC4","cmp1529",-0.02,0.7,-0.08,6.8,9.69,6.89,9.78
"SC5","cmp9555",-0.02,0.54,-0.06,2.26,4.11,2.31,4.19
"SC6","cmp3126",-0.02,0.74,-0.11,9.79,13.18,9.9,13.31
"SC6","cmp6894",-0.02,0.74,-0.09,9.81,13.2,9.9,13.31
"SC7","cmp3847",-0.02,0.69,-0.1,6.34,9.13,6.43,9.25
"SC7","cmp3069",-0.02,0.69,-0.09,6.34,9.14,6.43,9.25
"SC9","cmp1461",-0.02,0.8,-0.16,20.23,24.96,20.39,25.13
"SC9","cmp9719",-0.02,0.81,-0.11,20.28,25.01,20.39,25.13
"SC1","cmp3887",-0.03,0.6,-0.08,3.45,5.63,3.53,5.73
"SC1","cmp6387",-0.03,0.6,-0.08,3.45,5.63,3.53,5.73
"SC10","cmp254",-0.03,0.77,-0.19,14.53,18.58,14.72,18.8
"SC12","cmp3781",-0.03,0.89,-0.39,69.67,78.22,70.06,78.63
"SC15","cmp8288",-0.03,0.65,-0.1,4.94,7.47,5.04,7.58
"SC16","cmp2328",-0.03,0.77,-0.19,13.74,17.69,13.93,17.9
"SC16","cmp1963",-0.03,0.77,-0.19,13.73,17.68,13.93,17.9
"SC16","cmp6867",-0.03,0.77,-0.15,13.78,17.74,13.93,17.9
"SC17","cmp4362",-0.03,0.74,-0.16,10.89,14.44,11.05,14.62
"SC17","cmp1186",-0.03,0.74,-0.17,10.87,14.43,11.05,14.62
"SC17","cmp6863",-0.03,0.74,-0.15,10.89,14.45,11.05,14.62
"SC18","cmp6063",-0.03,0.63,-0.12,4.33,6.72,4.45,6.86
"SC2","cmp2586",-0.03,0.67,-0.1,5.7,8.38,5.8,8.49
"SC2","cmp6864",-0.03,0.67,-0.1,5.7,8.37,5.8,8.49
"SC2","cmp9684",-0.03,0.67,-0.12,5.67,8.34,5.8,8.49
"SC2","cmp3471",-0.03,0.67,-0.13,5.67,8.34,5.8,8.49
"SC2","cmp9717",-0.03,0.67,-0.11,5.69,8.36,5.8,8.49
"SC2","cmp8862",-0.03,0.67,-0.1,5.7,8.38,5.8,8.49
"SC20","cmp5351",-0.03,0.85,-0.32,39.29,45.77,39.61,46.12
"SC20","cmp3144",-0.03,0.85,-0.27,39.34,45.83,39.61,46.12
"SC20","cmp3876",-0.03,0.85,-0.25,39.36,45.84,39.61,46.12
"SC20","cmp3256",-0.03,0.85,-0.3,39.31,45.79,39.61,46.12
"SC3","cmp7671",-0.03,0.67,-0.13,5.8,8.5,5.93,8.65
"SC3","cmp2854",-0.03,0.67,-0.1,5.82,8.52,5.93,8.65
"SC4","cmp5054",-0.03,0.69,-0.12,6.77,9.65,6.89,9.78
"SC4","cmp9190",-0.03,0.69,-0.11,6.77,9.65,6.89,9.78
"SC4","cmp2889",-0.03,0.69,-0.14,6.74,9.62,6.89,9.78
"SC7","cmp802",-0.03,0.68,-0.12,6.31,9.1,6.43,9.25
"SC7","cmp4194",-0.03,0.68,-0.12,6.31,9.1,6.43,9.25
"SC9","cmp6939",-0.03,0.8,-0.22,20.17,24.89,20.39,25.13
"SC9","cmp8624",-0.03,0.8,-0.19,20.2,24.93,20.39,25.13
"SC9","cmp9517",-0.03,0.8,-0.23,20.16,24.88,20.39,25.13
"SC1","cmp1145",-0.04,0.59,-0.13,3.4,5.57,3.53,5.73
"SC1","cmp1402",-0.04,0.59,-0.13,3.4,5.56,3.53,5.73
"SC15","cmp9213",-0.04,0.65,-0.13,4.91,7.43,5.04,7.58
"SC16","cmp8842",-0.04,0.77,-0.2,13.72,17.67,13.93,17.9
"SC17","cmp3198",-0.04,0.74,-0.2,10.85,14.39,11.05,14.62
"SC17","cmp9344",-0.04,0.74,-0.21,10.84,14.38,11.05,14.62
"SC17","cmp4261",-0.04,0.74,-0.2,10.85,14.39,11.05,14.62
"SC18","cmp232",-0.04,0.63,-0.14,4.31,6.69,4.45,6.86
"SC2","cmp7652",-0.04,0.67,-0.13,5.66,8.33,5.8,8.49
"SC2","cmp7855",-0.04,0.67,-0.14,5.65,8.32,5.8,8.49
"SC2","cmp8682",-0.04,0.67,-0.13,5.66,8.33,5.8,8.49
"SC20","cmp3804",-0.04,0.85,-0.38,39.24,45.71,39.61,46.12
"SC20","cmp1943",-0.04,0.85,-0.39,39.22,45.69,39.61,46.12
"SC20","cmp2631",-0.04,0.85,-0.34,39.27,45.75,39.61,46.12
"SC20","cmp6517",-0.04,0.85,-0.34,39.27,45.75,39.61,46.12
"SC3","cmp4379",-0.04,0.67,-0.14,5.79,8.48,5.93,8.65
"SC3","cmp1053",-0.04,0.67,-0.15,5.78,8.47,5.93,8.65
"SC3","cmp3205",-0.04,0.67,-0.14,5.79,8.48,5.93,8.65
"SC3","cmp5282",-0.04,0.67,-0.17,5.76,8.45,5.93,8.65
"SC4","cmp3700",-0.04,0.69,-0.16,6.72,9.59,6.89,9.78
"SC4","cmp4742",-0.04,0.69,-0.18,6.71,9.57,6.89,9.78
"SC5","cmp1727",-0.04,0.53,-0.1,2.22,4.07,2.31,4.19
"SC5","cmp1814",-0.04,0.53,-0.11,2.2,4.05,2.31,4.19
"SC7","cmp7021",-0.04,0.68,-0.17,6.26,9.04,6.43,9.25
"SC7","cmp4771",-0.04,0.68,-0.17,6.26,9.05,6.43,9.25
"SC9","cmp8256",-0.04,0.8,-0.26,20.13,24.84,20.39,25.13
"SC9","cmp4250",-0.04,0.8,-0.27,20.11,24.83,20.39,25.13
"SC1","cmp1411",-0.05,0.59,-0.15,3.38,5.54,3.53,5.73
"SC1","cmp6404",-0.05,0.59,-0.15,3.38,5.55,3.53,5.73
"SC1","cmp6591",-0.05,0.59,-0.16,3.37,5.53,3.53,5.73
"SC1","cmp7013",-0.05,0.59,-0.14,3.39,5.56,3.53,5.73
"SC1","cmp9852",-0.05,0.59,-0.15,3.38,5.54,3.53,5.73
"SC10","cmp9746",-0.05,0.77,-0.29,14.43,18.47,14.72,18.8
"SC15","cmp6524",-0.05,0.64,-0.17,4.87,7.38,5.04,7.58
"SC15","cmp3199",-0.05,0.64,-0.17,4.87,7.38,5.04,7.58
"SC16","cmp5760",-0.05,0.76,-0.27,13.66,17.6,13.93,17.9
"SC17","cmp4709",-0.05,0.74,-0.25,10.8,14.34,11.05,14.62
"SC17","cmp3430",-0.05,0.74,-0.27,10.78,14.32,11.05,14.62
"SC17","cmp8983",-0.05,0.74,-0.23,10.81,14.35,11.05,14.62
"SC17","cmp2671",-0.05,0.74,-0.25,10.8,14.34,11.05,14.62
"SC18","cmp5138",-0.05,0.63,-0.16,4.29,6.67,4.45,6.86
"SC19","cmp9582",-0.05,0.49,-0.12,1.83,3.57,1.95,3.72
"SC2","cmp3302",-0.05,0.66,-0.2,5.59,8.25,5.8,8.49
"SC2","cmp7210",-0.05,0.66,-0.19,5.61,8.27,5.8,8.49
"SC2","cmp3749",-0.05,0.66,-0.19,5.61,8.27,5.8,8.49
"SC2","cmp3423",-0.05,0.66,-0.19,5.61,8.27,5.8,8.49
"SC20","cmp6701",-0.05,0.85,-0.44,39.17,45.64,39.61,46.12
"SC3","cmp7044",-0.05,0.66,-0.2,5.73,8.41,5.93,8.65
"SC3","cmp2872",-0.05,0.66,-0.19,5.74,8.42,5.93,8.65
"SC3","cmp1870",-0.05,0.66,-0.2,5.73,8.41,5.93,8.65
"SC3","cmp8249",-0.05,0.67,-0.17,5.75,8.44,5.93,8.65
"SC3","cmp9326",-0.05,0.66,-0.21,5.72,8.4,5.93,8.65
"SC3","cmp6290",-0.05,0.66,-0.19,5.73,8.42,5.93,8.65
"SC4","cmp4103",-0.05,0.68,-0.2,6.69,9.55,6.89,9.78
"SC5","cmp9535",-0.05,0.52,-0.13,2.19,4.02,2.31,4.19
"SC5","cmp9810",-0.05,0.52,-0.12,2.19,4.03,2.31,4.19
"SC5","cmp3233",-0.05,0.52,-0.12,2.19,4.03,2.31,4.19
"SC5","cmp5095",-0.05,0.52,-0.14,2.18,4.01,2.31,4.19
"SC6","cmp6918",-0.05,0.73,-0.25,9.66,13.02,9.9,13.31
"SC6","cmp5064",-0.05,0.72,-0.26,9.64,13,9.9,13.31
"SC7","cmp2693",-0.05,0.68,-0.19,6.24,9.02,6.43,9.25
"SC7","cmp7003",-0.05,0.68,-0.18,6.25,9.03,6.43,9.25
"SC9","cmp6373",-0.05,0.8,-0.33,20.06,24.77,20.39,25.13
"SC9","cmp5933",-0.05,0.8,-0.31,20.07,24.79,20.39,25.13
"SC1","cmp6204",-0.06,0.58,-0.2,3.33,5.48,3.53,5.73
"SC10","cmp1218",-0.06,0.76,-0.35,14.37,18.41,14.72,18.8
"SC10","cmp784",-0.06,0.77,-0.33,14.39,18.43,14.72,18.8
"SC12","cmp6281",-0.06,0.88,-0.75,69.32,77.84,70.06,78.63
"SC15","cmp3620",-0.06,0.64,-0.2,4.84,7.34,5.04,7.58
"SC15","cmp5690",-0.06,0.63,-0.23,4.81,7.31,5.04,7.58
"SC16","cmp1075",-0.06,0.76,-0.32,13.6,17.54,13.93,17.9
"SC17","cmp9520",-0.06,0.73,-0.31,10.74,14.27,11.05,14.62
"SC17","cmp2469",-0.06,0.73,-0.31,10.73,14.27,11.05,14.62
"SC17","cmp1318",-0.06,0.74,-0.28,10.77,14.3,11.05,14.62
"SC18","cmp1901",-0.06,0.62,-0.19,4.26,6.63,4.45,6.86
"SC18","cmp4538",-0.06,0.62,-0.21,4.24,6.6,4.45,6.86
"SC18","cmp4863",-0.06,0.62,-0.19,4.26,6.63,4.45,6.86
"SC2","cmp6007",-0.06,0.65,-0.24,5.56,8.2,5.8,8.49
"SC2","cmp3808",-0.06,0.66,-0.21,5.59,8.24,5.8,8.49
"SC2","cmp6127",-0.06,0.65,-0.24,5.56,8.21,5.8,8.49
"SC2","cmp8028",-0.06,0.65,-0.24,5.56,8.2,5.8,8.49
"SC20","cmp216",-0.06,0.85,-0.59,39.02,45.48,39.61,46.12
"SC20","cmp8775",-0.06,0.85,-0.54,39.07,45.53,39.61,46.12
"SC3","cmp5686",-0.06,0.66,-0.24,5.69,8.36,5.93,8.65
"SC3","cmp2969",-0.06,0.66,-0.22,5.7,8.38,5.93,8.65
"SC3","cmp8752",-0.06,0.66,-0.24,5.69,8.36,5.93,8.65
"SC4","cmp2226",-0.06,0.68,-0.25,6.64,9.49,6.89,9.78
"SC4","cmp5852",-0.06,0.68,-0.24,6.64,9.49,6.89,9.78
"SC4","cmp7245",-0.06,0.68,-0.23,6.66,9.51,6.89,9.78
"SC4","cmp9410",-0.06,0.68,-0.24,6.65,9.5,6.89,9.78
"SC5","cmp9052",-0.06,0.52,-0.15,2.17,4,2.31,4.19
"SC7","cmp1386",-0.06,0.67,-0.24,6.19,8.96,6.43,9.25
"SC1","cmp1290",-0.07,0.58,-0.23,3.3,5.45,3.53,5.73
"SC1","cmp1796",-0.07,0.58,-0.22,3.32,5.46,3.53,5.73
"SC1","cmp9435",-0.07,0.58,-0.23,3.3,5.44,3.53,5.73
"SC10","cmp5475",-0.07,0.76,-0.42,14.3,18.32,14.72,18.8
"SC12","cmp293",-0.07,0.88,-0.81,69.25,77.78,70.06,78.63
"SC12","cmp7798",-0.07,0.88,-0.79,69.27,77.79,70.06,78.63
"SC12","cmp8347",-0.07,0.88,-0.82,69.25,77.77,70.06,78.63
"SC15","cmp3345",-0.07,0.63,-0.25,4.79,7.28,5.04,7.58
"SC15","cmp9187",-0.07,0.63,-0.25,4.79,7.28,5.04,7.58
"SC16","cmp8950",-0.07,0.76,-0.4,13.52,17.44,13.93,17.9
"SC17","cmp1465",-0.07,0.73,-0.33,10.71,14.24,11.05,14.62
